2500,1180
2501,3832
2502,5310
2503,9910
2504,3054
2505,3770
2506,6741
2507,2431
2508,8490
2509,5680
2510,7536
2511,6462
2512,6960
2513,4530
2514,6640
2515,4051
2516,6640
2517,3870
2518,5020
2519,2431
2520,7760
2521,5060
2522,8210
2523,3620
2524,7120
2525,7120
2526,3806
2527,4460
2528,3020
2529,9620
2530,5575
2531,6440
2532,4537
2533,5370
2534,9130
2535,3370
2536,4800
2537,6870
2538,3870
2539,8630
2540,5300
2541,7538
2542,9500
2543,8570
2544,6690
2545,4317
2546,2240
2547,4577
2548,5670
2549,6230
2550,1472
2551,4190
2552,4530
2553,6890
2554,4260
2555,7322
2556,7334
2557,4161
2558,5630
2559,6823
2560,5600
2561,6600
2562,6769
2563,6460
2564,1495
2565,4530
2566,5600
2567,4280
2568,4550
2569,4340
2570,5080
2571,7812
2572,6210
2573,6280
2574,7812
2575,6941
2576,7031
2577,4453
2578,5580
2579,6740
2580,7021
2581,7070
2582,1800
2583,4520
2584,9921
2585,8630
2586,9800
2587,6461
2588,1460
2589,5670
2590,6760
2591,4600
2592,3300
2593,5070
2594,4683
2595,6833
2596,8600
2597,8908
2598,9420
2599,8640
2600,1602
2601,3724
2602,3721
2603,9520
2604,3770
2605,2340
2606,8421
2607,7880
2608,5600
2609,5680
2610,3790
2611,5650
2612,9700
2613,1570
2614,5570
2615,9400
2616,8902
2617,3840
2618,4347
2619,4451
2620,2290
2621,3890
2622,1190
2623,2430
2624,2350
2625,9850
2626,3080
2627,4041
2628,9120
2629,2531
2630,3700
2631,5550
2632,3770
2633,3630
2634,9890
2635,4570
2636,3473
2637,9506
2638,8020
2639,2550
2640,8581
2641,9950
2642,3401
2643,9250
2644,7784
2645,9185
2646,7971
2647,6223
2648,6900
2649,5377
2650,4950
2651,8720
2652,5650
2653,2800
2654,1457
2655,1457
2656,4711
2657,3401
2658,3401
2659,3740
2660,1741
2661,5570
2662,4020
2663,6224
2664,3400
2665,6220
2666,5564
2667,4980
2668,7861
2669,9772
2670,4280
2671,4520
2672,9340
2673,7548
2674,7740
2675,6600
2676,8790
2677,4300
2678,5310
2679,4217
2680,5080
2681,5537
2682,4530
2683,7784
2684,7340
2685,4608
2686,4590
2687,7340
2688,7604
2689,7390
2690,4219
2691,9988
2692,1410
2693,1170
2694,1170
2695,9988
2696,8978
2697,7910
2698,7131
2699,5540
2700,1440
2701,1300
2702,5580
2703,6210
2704,1474
2705,3290
2706,2275
2707,2381
2708,1982
2709,2880
2710,4860
2711,5523
2712,4950
2713,9700
2714,4840
2715,9473
2716,3830
2717,6920
2718,1780
2719,8420
2720,5100
2721,4190
2722,3118
2723,6940
2724,8610
2725,3730
2726,8940
2727,3150
2728,8434
2729,2260
2730,8300
2731,8460
2732,2390
2733,2235
2734,8954
2735,9230
2736,8840
2737,8640
2738,9230
2739,8560
2740,3111
2741,1970
2742,3401
2743,7620
2744,6666
2745,9260
2746,3700
2747,2222
2748,8710
2749,5100
2750,7608
2751,5571
2752,9280
2753,7370
2754,4452
2755,3990
2756,3850
2757,3018
2758,2110
2759,3670
2760,8953
2761,3803
2762,7904
2763,3370
2764,2830
2765,7506
2766,5575
2767,2610
2768,3012
2769,8431
2770,3501
2771,5570
2772,8750
2773,3020
2774,3722
2775,6860
2776,7890
2777,8640
2778,6780
2779,1200
2780,1150
2781,1861
2782,2160
2783,3350
2784,4690
2785,9032
2786,9800
2787,9790
2788,9790
2789,2323
2790,9550
2791,8600
2792,8670
2793,8952
2794,8630
2795,2990
2796,4652
2797,4432
2798,4190
2799,4550
2800,5650
2801,5530
2802,9080
2803,9506
2804,8680
2805,2240
2806,2040
2807,8400
2808,8980
2809,9500
2810,8610
2811,1930
2812,8210
2813,8380
2814,9660
2815,9240
2816,3545
2817,1731
2818,9060
2819,1980
2820,3800
2821,8490
2822,1370
2823,8470
2824,9080
2825,9800
2826,9840
2827,3271
2828,3770
2829,8902
2830,9750
2831,2260
2832,2980
2833,3550
2834,9930
2835,3520
2836,8980
2837,9520
2838,9620
2839,8630
2840,3440
2841,8904
2842,8377
2843,9870
2844,9690
2845,3690
2846,9630
2847,8550
2848,8750
2849,9052
2850,2070
