1241,1241,Kemexhe
1242,1242,Kemmel
1243,1243,Kemzeke
1244,1244,Kerkhove
1245,1245,Kerkom
1246,1246,Kerkom-bij-Sint-Truiden
1247,1247,Kerksken
1248,1248,Kermt
1249,1249,Kerniel
1250,1250,Kersbeek-Miskom
1251,1251,Kessel
1252,1252,Kessel-Lo
1253,1253,Kessenich
1254,1254,Kester
1255,1255,Kettenis
1256,1256,Keumiée
1257,1257,Kieldrecht (Beveren)
1258,1258,Kinrooi
1259,1259,Kleine-Brogel
1260,1260,Kleine-Spouwen
1261,1261,Klein-Gelmen
1262,1262,Klemskerke
1263,1263,Klerken
1264,1264,Kluisbergen
1265,1265,Kluizen
1266,1266,Knesselare
1267,1267,Knokke
1268,1268,Knokke-Heist
1269,1269,Kobbegem
1270,1270,Koekelare
1271,1271,Koekelberg
1272,1272,Koersel
1273,1273,Koksijde
1274,1274,Kolmont (Borgloon)
1275,1275,Kolmont (Tongeren)
1276,1276,Komen
1277,1277,Komen-Waasten
1278,1278,Koningshooikt
1279,1279,Koninksem
1280,1280,Kontich
1281,1281,Kooigem
1282,1282,Koolkerke
1283,1283,Koolskamp
1284,1284,Korbeek-Dijle
1285,1285,Korbeek-Lo
1286,1286,Kortemark
1287,1287,Kortenaken
1288,1288,Kortenberg
1289,1289,Kortessem
1290,1290,Kortijs
1291,1291,Kortrijk
1292,1292,Kortrijk-Dutsel
1293,1293,Kozen
1294,1294,Kraainem
1295,1295,Krombeke
1296,1296,Kruibeke
1297,1297,Kruishoutem
1298,1298,Kumtich
1299,1299,Kuringen
1300,1300,Kuttekoven
1301,1301,Kuurne
1302,1302,Kwaadmechelen
1303,1303,Kwaremont
1304,1304,La Bouverie
1305,1305,La Calamine
1306,1306,La Glanerie
1307,1307,La Gleize
1308,1308,La Hestre
1309,1309,La Hulpe
1310,1310,La Louvière
1311,1311,La Reid
1312,1312,La Roche-en-Ardenne
1313,1313,Laar
1314,1314,Laarne
1315,1315,Labuissière
1316,1316,Lacuisine
1317,1317,Ladeuze
1318,1318,Laeken
1319,1319,Laforêt
1320,1320,Lahamaide
1321,1321,Lamain
1322,1322,Lambermont
1323,1323,Lambusart
1324,1324,Lamine
1325,1325,Lamontzée
1326,1326,Lamorteau
1327,1327,Lampernisse
1328,1328,Lanaken
1329,1329,Lanaye
1330,1330,Landegem
1331,1331,Landelies
1332,1332,Landen
1333,1333,Landenne
1334,1334,Landskouter
1335,1335,Laneffe
1336,1336,Langdorp
1337,1337,Langemark
1338,1338,Langemark-Poelkapelle
1339,1339,Lanklaar
1340,1340,Lanquesaint
1341,1341,Lantin
1342,1342,Lantremange
1343,1343,Laplaigne
1344,1344,Lapscheure
1345,1345,Lasne
1346,1346,Lasne-Chapelle-St-Lambert
1347,1347,Lathuy
1348,1348,Latinne
1349,1349,Latour
1350,1350,Lauw
1351,1351,Lauwe
1352,1352,Lavacherie
1353,1353,Lavaux-Sainte-Anne
1354,1354,Lavoir
1355,1355,Le Mesnil
1356,1356,Le Roeulx
1357,1357,Le Roux
1358,1358,Lebbeke
1359,1359,L'Ecluse
1360,1360,Lede
1361,1361,Ledeberg (Gent)
1362,1362,Ledegem
1363,1363,Leefdaal
1364,1364,Leerbeek
1365,1365,Leernes
1366,1366,Leers-et-Fosteau
1367,1367,Leers-Nord
1368,1368,Leest
1369,1369,Leeuwergem
1370,1370,Leffinge
1371,1371,Léglise
1372,1372,Leignon
1373,1373,Leisele
1374,1374,Leke
1375,1375,Lembeek
1376,1376,Lembeke
1377,1377,Lemberge
1378,1378,Lendelede
1379,1379,Lennik
1380,1380,Lens
1381,1381,Lens-Saint-Remy
1382,1382,Lens-Saint-Servais
1383,1383,Lens-sur-Geer
1384,1384,Leopoldsburg
1385,1385,Les Avins
1386,1386,Les Bulles
1387,1387,Les Hayons
1388,1388,Les Waleffes
1389,1389,L'Escaillère
1390,1390,Lesdain
1391,1391,Lessines
1392,1392,Lessive
1393,1393,Lesterny
1394,1394,Lesve
1395,1395,Lettelingen
1396,1396,Letterhoutem
1397,1397,Leugnies
1398,1398,Leupegem
1399,1399,Leut
1400,1400,Leuven
1401,1401,Leuze (Nam.)
1402,1402,Leuze-en-Hainaut
1403,1403,Leval-Chaudeville
1404,1404,Leval-Trahegnies
1405,1405,Liberchies
1406,1406,Libin
1407,1407,Libramont-Chevigny
1408,1408,Lichtaart
1409,1409,Lichtervelde
1410,1410,Liedekerke
1411,1411,Lieferinge
1412,1412,Liège 1
1413,1413,Liège 2
1414,1414,Lier
1415,1415,Lierde
1416,1416,Lierneux
1417,1417,Liernu
1418,1418,Liers
1419,1419,Liezele
1420,1420,Ligne
1421,1421,Ligney
1422,1422,Ligny
1423,1423,Lille
1424,1424,Lillo
1425,1425,Lillois-Witterzée
1426,1426,Limal
1427,1427,Limbourg
1428,1428,Limelette
1429,1429,Limerlé
1430,1430,Limont
1431,1431,Lincent
1432,1432,Linden
1433,1433,Linkebeek
1434,1434,Linkhout
1435,1435,Linsmeau
1436,1436,Lint
1437,1437,Linter
1438,1438,Lippelo
1439,1439,Lisogne
1440,1440,Lissewege
1441,1441,Lives-sur-Meuse
1442,1442,Lixhe
1443,1443,Lo
1444,1444,Lobbes
1445,1445,Lochristi
1446,1446,Lodelinsart
1447,1447,Loenhout
1448,1448,Loker
1449,1449,Lokeren
1450,1450,Loksbergen
1451,1451,Lombardsijde
1452,1452,Lombise
1453,1453,Lommel
1454,1454,Lommersweiler
1455,1455,Lompret
1456,1456,Lomprez
1457,1457,Loncin
1458,1458,Londerzeel
1459,1459,Longchamps (Lux.)
1460,1460,Longchamps (Nam.)
1461,1461,Longlier
1462,1462,Longueville
1463,1463,Longvilly
1464,1464,Lontzen
1465,1465,Lonzée
1466,1466,Loonbeek
1467,1467,Loppem
1468,1468,Lorcé
1469,1469,Lo-Reninge
1470,1470,Lot
1471,1471,Lotenhulle
1472,1472,Louette-Saint-Denis
1473,1473,Louette-Saint-Pierre
1474,1474,Loupoigne
1475,1475,Louvain-la-Neuve
1476,1476,Louveigné (Aywaille)
1477,1477,Louveigné (Sprimont)
1478,1478,Lovendegem
1479,1479,Lovenjoel
1480,1480,Loverval
1481,1481,Loyers
1482,1482,Lubbeek
1483,1483,Luingne
1484,1484,Lummen
1485,1485,Lustin
1486,1486,Luttre
1487,1487,LUXEMBOURG (BEGGEN)
1488,1488,Maarkedal
1489,1489,Maarke-Kerkem
1490,1490,Maaseik
1491,1491,Maasmechelen
1492,1492,Mabompré
1493,1493,Machelen (Bt)
1494,1494,Machelen (O.-Vl.)
1495,1495,Macon
1496,1496,Macquenoise
1497,1497,Maffe
1498,1498,Maffle
1499,1499,Magnée
1500,1500,Maillen
1501,1501,Mainvault
1502,1502,Maisières
1503,1503,Maissin
1504,1504,Maizeret
1505,1505,Mal
1506,1506,Maldegem
1507,1507,Malderen
1508,1508,Malempré
1509,1509,Malèves-Ste-Marie-Wastines
1510,1510,Malle
1511,1511,Malmédy
1512,1512,Malonne
1513,1513,Malvoisin
1514,1514,Manage
1515,1515,Manderfeld
1516,1516,Manhay
1517,1517,Mannekensvere
1518,1518,Maransart
1519,1519,Marbais (Bt.)
1520,1520,Marbaix (Ht.)
1521,1521,Marche-en-Famenne
1522,1522,Marche-les-Dames
1523,1523,Marche-lez-Ecaussinnes
1524,1524,Marchienne-au-Pont
1525,1525,Marchin
1526,1526,Marchipont
1527,1527,Marchovelette
1528,1528,Marcinelle
1529,1529,Marcourt
1530,1530,Marcq
1531,1531,Marenne
1532,1532,Mariakerke (Gent)
1533,1533,Mariekerke (Bornem)
1534,1534,Mariembourg
1535,1535,Marilles
1536,1536,Mark
1537,1537,Marke (Kortrijk)
1538,1538,Markegem
1539,1539,Marneffe
1540,1540,Marquain
1541,1541,Martelange
1542,1542,Martenslinde
1543,1543,Martouzin-Neuville
1544,1544,Masbourg
1545,1545,Masnuy-Saint-Jean (Mons)
1546,1546,Masnuy-Saint-Pierre
1547,1547,Masnuy-St-Jean (Jurbise)
1548,1548,Massemen
1549,1549,Massenhoven
1550,1550,Matagne-la-Grande
1551,1551,Matagne-la-Petite
1552,1552,Mater
1553,1553,Maubray
1554,1554,Maulde
1555,1555,Maurage
1556,1556,Mazée
1557,1557,Mazenzele
1558,1558,Mazy
1559,1559,Méan
1560,1560,Mechelen
1561,1561,Mechelen-aan-de-Maas
1562,1562,Mechelen-Bovelingen
1563,1563,Meeffe
1564,1564,Meensel-Kiezegem
1565,1565,Meer
1566,1566,Meerbeek
1567,1567,Meerbeke
1568,1568,Meerdonk
1569,1569,Meerhout
1570,1570,Meerle
1571,1571,Meeswijk
1572,1572,Meetkerke
1573,1573,Meeuwen
1574,1574,Meeuwen-Gruitrode
1575,1575,Mehaigne
1576,1576,Meigem
1577,1577,Meilegem
1578,1578,Meise
1579,1579,Meix-devant-Virton
1580,1580,Meix-le-Tige
1581,1581,Melden
1582,1582,Meldert (Bt.)
1583,1583,Meldert (Limb.)
1584,1584,Meldert (O.-Vl.)
1585,1585,Melen
1586,1586,Mélin
1587,1587,Melkwezer
1588,1588,Melle
1589,1589,Mellery
1590,1590,Melles
1591,1591,Mellet
1592,1592,Mellier
1593,1593,Melsbroek
1594,1594,Melsele
1595,1595,Melsen
1596,1596,Membach
1597,1597,Membre
1598,1598,Membruggen
1599,1599,Mendonk
1600,1600,Menen
1601,1601,Merbes-le-Château
1602,1602,Merbes-Sainte-Marie
1603,1603,Merchtem
1604,1604,Merdorp
1605,1605,Mere
1606,1606,Merelbeke
1607,1607,Merendree
1608,1608,Merkem
1609,1609,Merksem (Antwerpen)
1610,1610,Merksplas
1611,1611,Merlemont
1612,1612,Mesen
1613,1613,Meslin-l'Evêque
1614,1614,Mesnil-Eglise
1615,1615,Mesnil-Saint-Blaise
1616,1616,Mespelare
1617,1617,Messancy
1618,1618,Messelbroek
1619,1619,Messines
1620,1620,Mesvin
1621,1621,Mettekoven
1622,1622,Mettet
1623,1623,Meulebeke
1624,1624,Meux
1625,1625,Mévergnies-lez-Lens
1626,1626,Meyrode
1627,1627,Michelbeke
1628,1628,Micheroux
1629,1629,Middelburg
1630,1630,Middelkerke
1631,1631,Miécret
1632,1632,Mielen-boven-Aalst
1633,1633,Mignault
1634,1634,Millen
1635,1635,Milmort
1636,1636,Minderhout
1637,1637,Mirwart
1638,1638,Modave
1639,1639,Moelingen
1640,1640,Moen
1641,1641,Moerbeke
1642,1642,Moerbeke-Waas
1643,1643,Moere
1644,1644,Moerkerke
1645,1645,Moerzeke
1646,1646,Moeskroen
1647,1647,Moha
1648,1648,Mohiville
1649,1649,Moignelée
1650,1650,Moircy
1651,1651,Mol
1652,1652,Molenbaix
1653,1653,Molenbeek-Saint-Jean
1654,1654,Molenbeek-Wersbeek
1655,1655,Molenbeersel
1656,1656,Molenstede
1657,1657,Mollem
1658,1658,Momalle
1659,1659,Momignies
1660,1660,Monceau-en-Ardenne
1661,1661,Monceau-Imbrechies
1662,1662,Monceau-sur-Sambre
1663,1663,Mons
1664,1664,Mons-lez-Liège
1665,1665,Monstreux
1666,1666,Mont (Lux.)
1667,1667,Mont (Nam.)
1668,1668,Montbliart
1669,1669,Mont-de-l'Enclus
1670,1670,Montegnée
1671,1671,Montenaken
1672,1672,Mont-Gauthier
1673,1673,Montignies-lez-Lens
1674,1674,Montignies-St-Christophe
1675,1675,Montignies-sur-Roc
1676,1676,Montignies-sur-Sambre
1677,1677,Montigny-le-Tilleul
1678,1678,Montleban
1679,1679,Montroeul-au-Bois
1680,1680,Montroeul-sur-Haine
1681,1681,Mont-Saint-André
1682,1682,Mont-Saint-Aubert
1683,1683,Mont-Sainte-Aldegonde
1684,1684,Mont-Sainte-Geneviève
1685,1685,Mont-Saint-Guibert
1686,1686,Mont-sur-Marchienne
1687,1687,Montzen
1688,1688,Moorsel
1689,1689,Moorsele
1690,1690,Moorslede
1691,1691,Moortsele
1692,1692,Mopertingen
1693,1693,Moregem
1694,1694,Moresnet
1695,1695,Morhet
1696,1696,Morialmé
1697,1697,Morkhoven
1698,1698,Morlanwelz
1699,1699,Morlanwelz-Mariemont
1700,1700,Mormont
1701,1701,Mornimont
1702,1702,Mortier
1703,1703,Mortroux
1704,1704,Mortsel
1705,1705,Morville
1706,1706,Mouland
1707,1707,Moulbaix
1708,1708,Mourcourt
1709,1709,Mouscron
1710,1710,Moustier (Ht.)
1711,1711,Moustier-sur-Sambre
1712,1712,Mouzaive
1713,1713,Moxhe
1714,1714,Mozet
1715,1715,Muizen (Limb.)
1716,1716,Muizen (Mechelen)
1717,1717,Mullem
1718,1718,Munkzwalm
1719,1719,Muno
1720,1720,Munsterbilzen
1721,1721,Munte
1722,1722,Musson
1723,1723,Mussy-la-Ville
1724,1724,My
1725,1725,Naast
1726,1726,Nadrin
1727,1727,Nafraiture
1728,1728,Nalinnes
1729,1729,Namêche
1730,1730,Namur
1731,1731,Nandrin
1732,1732,Naninne
1733,1733,Naomé
1734,1734,Nassogne
1735,1735,Natoye
1736,1736,Nazareth
1737,1737,Néchin
1738,1738,Neder-over-Heembeek
1739,1739,Nederboelare
1740,1740,Nederbrakel
1741,1741,Nederename
1742,1742,Nederhasselt
1743,1743,Nederokkerzeel
1744,1744,Nederzwalm-Hermelgem
1745,1745,Neerglabbeek
1746,1746,Neerharen
1747,1747,Neerhespen
1748,1748,Neerheylissem
1749,1749,Neerijse
1750,1750,Neerlanden
1751,1751,Neerlinter
1752,1752,Neeroeteren
1753,1753,Neerpelt
1754,1754,Neerrepen
1755,1755,Neervelp
1756,1756,Neerwaasten
1757,1757,Neerwinden
1758,1758,Neigem
1759,1759,Nerem
1760,1760,Nessonvaux
1761,1761,Nethen
1762,1762,Nettinne
1763,1763,Neufchâteau
1764,1764,Neufchâteau (Lg.)
1765,1765,Neufmaison
1766,1766,Neufvilles
1767,1767,Neu-Moresnet
1768,1768,Neupré
1769,1769,Neuville (Philippeville)
1770,1770,Neuville-en-Condroz
1771,1771,Nevele
1772,1772,Niel
1773,1773,Niel-bij-As
1774,1774,Niel-bij-Sint-Truiden
1775,1775,Nieuwenhove
1776,1776,Nieuwenrode
1777,1777,Nieuwerkerken (Aalst)
1778,1778,Nieuwerkerken (Limb.)
1779,1779,Nieuwkapelle
1780,1780,Nieuwkerke
1781,1781,Nieuwkerken-Waas
1782,1782,Nieuwmunster
1783,1783,Nieuwpoort
1784,1784,Nieuwrode
1785,1785,Nijlen
1786,1786,Nil-St-Vincent-St-Martin
1787,1787,Nimy (Mons)
1788,1788,Ninove
1789,1789,Nismes
1790,1790,Nivelles
1791,1791,Niverlée
1792,1792,Nives
1793,1793,Nobressart
1794,1794,Nodebais
1795,1795,Noduwez
1796,1796,Noirchain
1797,1797,Noirefontaine
1798,1798,Noiseux
1799,1799,Nokere
1800,1800,Nollevaux
1801,1801,Noorderwijk
1802,1802,Noordschote
1803,1803,Nossegem
1804,1804,Nothomb
1805,1805,Nouvelles
1806,1806,Noville (Lg.)
1807,1807,Noville (Lux.)
1808,1808,Noville-les-Bois
1809,1809,Noville-sur-Méhaigne
1810,1810,Nukerke
1811,1811,Obaix
1812,1812,Obigies
1813,1813,Obourg
1814,1814,Ochamps
1815,1815,Ocquier
1816,1816,Odeigne
1817,1817,Odeur
1818,1818,Oedelem
1819,1819,Oekene
1820,1820,Oelegem
1821,1821,Oeren
1822,1822,Oeselgem
1823,1823,Oetingen
1824,1824,Oeudeghien
1825,1825,Oevel
1826,1826,Offagne
1827,1827,Ogy
1828,1828,Ohain
1829,1829,Ohey
1830,1830,Oignies-en-Thiérache
1831,1831,Oisquercq
1832,1832,Oizy
1833,1833,Okegem
1834,1834,Olen
1835,1835,Oleye
1836,1836,Ollignies
1837,1837,Olloy-sur-Viroin
1838,1838,Olmen
1839,1839,Olne
1840,1840,Olsene
1841,1841,Omal
1842,1842,Ombret
1843,1843,Omezée
1844,1844,On
1845,1845,Onhaye
1846,1846,Onkerzele
1847,1847,Onnezies
1848,1848,Onoz
1849,1849,Onze-Lieve-Vrouw-Lombeek
1850,1850,Onze-Lieve-Vrouw-Waver
1851,1851,Ooigem
1852,1852,Ooike (Oudenaarde)
1853,1853,Ooike (Wortegem-Petegem)
1854,1854,Oomb.(St-Lievens-Houtem)
1855,1855,Oombergen (Zottegem)
1856,1856,Oorbeek
1857,1857,Oordegem
1858,1858,Oostakker
1859,1859,Oostduinkerke
1860,1860,Oosteeklo
1861,1861,Oostende
1862,1862,Oosterzele
1863,1863,Oostham
1864,1864,Oostkamp
1865,1865,Oostkerke (Damme)
1866,1866,Oostkerke (Diksmuide)
1867,1867,Oostmalle
1868,1868,Oostnieuwkerke
1869,1869,Oostrozebeke
1870,1870,Oostvleteren
1871,1871,Oostwinkel
1872,1872,Opbrakel
1873,1873,Opdorp
1874,1874,Opglabbeek
1875,1875,Opgrimbie
1876,1876,Ophain-Bois-Seigneur-Isaac
1877,1877,Ophasselt
1878,1878,Opheers
1879,1879,Opheylissem
1880,1880,Ophoven
1881,1881,Opitter
1882,1882,Oplinter
1883,1883,Opoeteren
1884,1884,Opont
1885,1885,Opprebais
1886,1886,Oppuurs
1887,1887,Opvelp
1888,1888,Opwijk
1889,1889,Orbais
1890,1890,Orchimont
1891,1891,Orcq
1892,1892,Ordingen
1893,1893,Oret
1894,1894,Oreye
1895,1895,Orgeo
1896,1896,Ormeignies
1897,1897,Orp-Jauche
1898,1898,Orp-le-Grand
1899,1899,Orroir
1900,1900,Orsmaal-Gussenhoven
1901,1901,Ortho
1902,1902,Ostiches
1903,1903,Otegem
1904,1904,Oteppe
1905,1905,Othée
1906,1906,Otrange
1907,1907,Ottenburg
1908,1908,Ottergem
1909,1909,Ottignies
1910,1910,Oudegem
1911,1911,Oudekapelle
1912,1912,Oudenaarde
1913,1913,Oudenaken
1914,1914,Oudenburg
1915,1915,Oudergem
1916,1916,Oud-Heverlee
1917,1917,Oud-Turnhout
1918,1918,Ouffet
1919,1919,Ougrée
1920,1920,Oupeye
1921,1921,Outer
1922,1922,Outgaarden
1923,1923,Outrelouxhe
1924,1924,Outrijve
1925,1925,Ouwegem
1926,1926,Overboelare
1927,1927,Overhespen
1928,1928,Overijse
1929,1929,Overmere
1930,1930,Overpelt
1931,1931,Overrepen
1932,1932,Overwinden
1933,1933,Paal
1934,1934,Paifve
1935,1935,Pailhe
1936,1936,Paliseul
1937,1937,Pamel
1938,1938,Papignies
1939,1939,Parike
1940,1940,PARIS
1941,1941,Passendale
1942,1942,Patignies
1943,1943,Pâturages
1944,1944,Paulatem
1945,1945,Pecq
1946,1946,Peer
1947,1947,Peissant
1948,1948,Pellaines
1949,1949,Pellenberg
1950,1950,Pepingen
1951,1951,Pepinster
1952,1952,Perk
1953,1953,Péronnes-lez-Antoing
1954,1954,Péronnes-lez-Binche
1955,1955,Péruwelz
1956,1956,Pervijze
1957,1957,Perwez
1958,1958,Perwez-Haillot
1959,1959,Pesche
1960,1960,Pessoux
1961,1961,Petegem-aan-de-Leie
1962,1962,Petegem-aan-de-Schelde
1963,1963,Petigny
1964,1964,Petite-Chapelle
1965,1965,Petit-Enghien
1966,1966,Petit-Fays
1967,1967,Petit-Hallet
1968,1968,Petit-Rechain
1969,1969,Petit-Roeulx-lez-Braine
1970,1970,Petit-Roeulx-lez-Nivelles
1971,1971,Petit-Thier
1972,1972,Peutie
1973,1973,Philippeville
1974,1974,Piéton
1975,1975,Piétrain
1976,1976,Piètrebais
1977,1977,Pipaix
1978,1978,Piringen
1979,1979,Pironchamps
1980,1980,Pittem
1981,1981,Plainevaux
1982,1982,Plancenoit
1983,1983,Ploegsteert
1984,1984,Plombières
1985,1985,Poederlee
1986,1986,Poeke
1987,1987,Poelkapelle
1988,1988,Poesele
1989,1989,Pollare
1990,1990,Polleur (Theux)
1991,1991,Polleur (Verviers)
1992,1992,Pollinkhove
1993,1993,Pommeroeul
1994,1994,Pondrôme
1995,1995,Pont-à-Celles
1996,1996,Pont-de-Loup
1997,1997,Pontillas
1998,1998,Poperinge
1999,1999,Poppel
2000,2000,Popuelles
2001,2001,Porcheresse (Lux.)
2002,2002,Porcheresse (Nam.)
2003,2003,Pottes
2004,2004,Poucet
2005,2005,Poulseur
2006,2006,Poupehan
2007,2007,Pousset
2008,2008,Presgaux
2009,2009,Presles
2010,2010,Profondeville
2011,2011,Proven
2012,2012,Pry
2013,2013,Pulderbos
2014,2014,Pulle
2015,2015,Purnode
2016,2016,Pussemange
2017,2017,Putte
2018,2018,Puurs
2019,2019,Quaregnon
2020,2020,Quartes
2021,2021,Quenast
2022,2022,Queue-du-Bois
2023,2023,Quevaucamps
2024,2024,Quévy-le-Grand
2025,2025,Quévy-le-Petit
2026,2026,Quiévrain
2027,2027,Rachecourt
2028,2028,Racour
2029,2029,Raeren
2030,2030,Ragnies
2031,2031,Rahier
2032,2032,Ramegnies
2033,2033,Ramegnies-Chin
2034,2034,Ramelot
2035,2035,Ramillies
2036,2036,Ramsdonk
2037,2037,Ramsel
2038,2038,Ramskapelle (Knokke-Heist)
2039,2039,Ramskapelle (Nieuwpoort)
2040,2040,Rance
2041,2041,Ransart
2042,2042,Ransberg
2043,2043,Ranst
2044,2044,Ravels
2045,2045,Rebaix
2046,2046,Rebecq
2047,2047,Rebecq-Rognon
2048,2048,Recht
2049,2049,Recogne
2050,2050,Redu
2051,2051,Reet
2052,2052,Rekem
2053,2053,Rekkem
2054,2054,Relegem
2055,2055,Remagne
2056,2056,Remersdaal
2057,2057,Remicourt
2058,2058,Renaix
2059,2059,Rendeux
2060,2060,Reninge
2061,2061,Reningelst
2062,2062,Renlies
2063,2063,Reppel
2064,2064,Ressaix
2065,2065,Ressegem
2066,2066,Resteigne
2067,2067,Retie
2068,2068,Retinne
2069,2069,Reuland
2070,2070,Rèves
2071,2071,Rhisnes
2072,2072,Rhode-Saint-Genèse
2073,2073,Richelle
2074,2074,Riemst
2075,2075,Rienne
2076,2076,Rièzes
2077,2077,Rijkel
2078,2078,Rijkevorsel
2079,2079,Rijkhoven
2080,2080,Rijmenam
2081,2081,Riksingen
2082,2082,Rillaar
2083,2083,Rivière
2084,2084,Rixensart
2085,2085,Robechies
2086,2086,Robelmont
2087,2087,Robertville
2088,2088,Roborst
2089,2089,Rochefort
2090,2090,Rochehaut
2091,2091,Rocherath
2092,2092,Roclenge-sur-Geer
2093,2093,Rocourt
2094,2094,Roesbrugge-Haringe
2095,2095,Roeselare
2096,2096,Rognée
2097,2097,Roisin
2098,2098,Roksem
2099,2099,Rollegem
2100,2100,Rollegem-Kapelle
2101,2101,Roloux
2102,2102,Roly
2103,2103,Romedenne
2104,2104,Romerée
2105,2105,Romershoven
2106,2106,Romsée
2107,2107,Rongy
2108,2108,Ronquières
2109,2109,Ronse
2110,2110,Ronsele
2111,2111,Roosbeek
2112,2112,Roosdaal
2113,2113,ROQUEFORT
2114,2114,Rosée
2115,2115,Roselies
2116,2116,Rosières
2117,2117,Rosmeer
2118,2118,Rosoux-Crenwick
2119,2119,Rossignol
2120,2120,Rotem
2121,2121,Rotheux-Rimière
2122,2122,Rotselaar
2123,2123,Roucourt
2124,2124,Rouveroy (Ht.)
2125,2125,Rouvreux
2126,2126,Rouvroy
2127,2127,Roux
2128,2128,Roux-Miroir
2129,2129,Roy
2130,2130,Rozebeke
2131,2131,Ruddervoorde
2132,2132,Ruette
2133,2133,Ruien
2134,2134,Ruisbroek (Antw.)
2135,2135,Ruisbroek (Bt.)
2136,2136,Ruiselede
2137,2137,Rukkelingen-Loon
2138,2138,Rulles
2139,2139,Rumbeke
2140,2140,Rumes
2141,2141,Rumillies
2142,2142,Rummen
2143,2143,Rumsdorp
2144,2144,Rumst
2145,2145,Runkelen
2146,2146,Rupelmonde
2147,2147,Russeignies
2148,2148,Rutten
2149,2149,s Gravenvoeren
2150,2150,s Gravenwezel
2151,2151,s Herenelderen
2152,2152,Saint-Amand
2153,2153,Saint-André
2154,2154,Saint-Aubin
2155,2155,Saint-Denis (Ht.)
2156,2156,Saint-Denis-Bovesse
2157,2157,Sainte-Cécile
2158,2158,Sainte-Marie-Chevigny
2159,2159,Sainte-Marie-sur-Semois
2160,2160,Sainte-Ode
2161,2161,Saintes
2162,2162,Saint-Georges-sur-Meuse
2163,2163,Saint-Gérard
2164,2164,Saint-Germain
2165,2165,Saint-Géry
2166,2166,Saint-Ghislain
2167,2167,Saint-Gilles
2168,2168,Saint-Hubert
2169,2169,Saint-Jean-Geest
2170,2170,Saint-Josse-ten-Noode
2171,2171,Saint-Léger (Ht.)
2172,2172,Saint-Léger (Lux.)
2173,2173,Saint-Marc
2174,2174,Saint-Mard
2175,2175,Saint-Martin
2176,2176,Saint-Maur
2177,2177,Saint-Médard
2178,2178,Saint-Nicolas (Lg.)
2179,2179,Saint-Pierre
2180,2180,Saint-Remy (Ht.)
2181,2181,Saint-Remy (Lg.)
2182,2182,Saint-Remy-Geest
2183,2183,Saint-Sauveur
2184,2184,Saint-Servais
2185,2185,Saint-Séverin
2186,2186,Saint-Symphorien
2187,2187,Saint-Vaast
2188,2188,Saint-Vincent
2189,2189,Saint-Vith
2190,2190,Saive
2191,2191,Salles
2192,2192,Samart
2193,2193,Sambreville
2194,2194,Samrée
2195,2195,Sankt Vith
2196,2196,Sars-la-Bruyère
2197,2197,Sars-la-Buissière
2198,2198,Sart-Bernard
2199,2199,Sart-Custinne
2200,2200,Sart-Dames-Avelines
2201,2201,Sart-en-Fagne
2202,2202,Sart-Eustache
2203,2203,Sart-lez-Spa
2204,2204,Sart-Saint-Laurent
2205,2205,Sautin
2206,2206,Sautour
2207,2207,Sauvenière
2208,2208,Schaarbeek
2209,2209,Schaerbeek
2210,2210,Schaffen
2211,2211,Schalkhoven
2212,2212,Schaltin
2213,2213,Schelderode
2214,2214,Scheldewindeke
2215,2215,Schelle
2216,2216,Schellebelle
2217,2217,Schendelbeke
2218,2218,Schepdaal
2219,2219,Scherpenheuvel
2220,2220,Schilde
2221,2221,Schoenberg
2222,2222,Schönberg
2223,2223,Schoonaarde
2224,2224,Schore
2225,2225,Schorisse
2226,2226,Schoten
2227,2227,Schriek
2228,2228,Schuiferskapelle
2229,2229,Schulen
2230,2230,Sclayn
2231,2231,Scy
2232,2232,Seilles
2233,2233,Sélange
2234,2234,Seloignes
2235,2235,Semmerzake
2236,2236,Seneffe
2237,2237,Sensenruth
2238,2238,Seny
2239,2239,Senzeille
2240,2240,Septon
2241,2241,Seraing
2242,2242,Seraing-le-Château
2243,2243,Serinchamps
2244,2244,Serskamp
2245,2245,Serville
2246,2246,Sibret
2247,2247,Signeulx
2248,2248,Sijsele
2249,2249,Silenrieux
2250,2250,Silly
2251,2251,Sinaai-Waas
2252,2252,Sinsin
2253,2253,Sint-Agatha-Berchem
2254,2254,Sint-Agatha-Rode
2255,2255,Sint-Amands
2256,2256,Sint-Amandsberg
2257,2257,Sint-Andries
2258,2258,Sint-Antelinks
2259,2259,Sint-Baafs-Vijve
2260,2260,Sint-Blasius-Boekel
2261,2261,Sint-Denijs
2262,2262,Sint-Denijs-Boekel
2263,2263,Sint-Denijs-Westrem
2264,2264,Sint-Eloois-Vijve
2265,2265,Sint-Eloois-Winkel
2266,2266,Sint-Genesius-Rode
2267,2267,Sint-Gillis
2268,2268,Sint-Gillis-Waas
2269,2269,Sint-Goriks-Oudenhove
2270,2270,Sint-Huibrechts-Hern
2271,2271,Sint-Huibrechts-Lille
2272,2272,Sint-Jacobs-Kapelle
2273,2273,Sint-Jan
2274,2274,Sint-Jan-in-Eremo
2275,2275,Sint-Jans-Molenbeek
2276,2276,Sint-Job-in-'t-Goor
2277,2277,Sint-Joost-ten-Node
2278,2278,Sint-Joris (Beernem)
2279,2279,Sint-Joris (Nieuwpoort)
2280,2280,Sint-Joris-Weert
2281,2281,Sint-Joris-Winge
